timestamp,device_id,department,temp,vibration,oil_pressure,voltage,rpm,故障类型
2024-04-20 21:06:00,DEV-015,维修部,79.19,1.23,9.81,233.85,2090.15,正常运行
2022-12-21 20:39:00,DEV-012,维修部,74.58,3.37,13.75,239.47,2844.26,传动系统异常
2022-02-20 13:39:00,DEV-052,质检部,60.47,2.46,12.02,210.55,1963.31,正常运行
2022-08-03 13:22:00,DEV-094,质检部,69.32,1.63,9.88,230.51,2171.03,正常运行
2022-09-29 23:43:00,DEV-010,维修部,62.56,1.48,11.92,217.42,1995.14,正常运行
2024-02-22 20:18:00,DEV-026,生产部,66.32,1.06,8.79,227.13,2202.3,正常运行
2022-02-20 08:05:00,DEV-001,研发部,51.1,2.96,7.13,233.37,2839.55,传动系统异常
2023-09-30 10:09:00,DEV-004,生产部,58.91,1.35,11.42,213.35,1973.78,正常运行
2024-03-04 03:37:00,DEV-045,生产部,85.18,2.04,3.95,216.15,1627.7,润滑系统异常
2024-11-08 11:26:00,DEV-012,质检部,63.02,0.01,9.01,226.55,2047.71,正常运行
2023-08-06 01:29:00,DEV-005,质检部,62.79,2.19,6.25,203.38,1719.62,正常运行
2023-01-10 12:50:00,DEV-057,维修部,49.54,1.36,6.26,218.01,2445.04,正常运行
2023-05-30 00:14:00,DEV-016,质检部,56.87,1.19,12.41,194.73,2237.69,正常运行
2023-06-14 18:37:00,DEV-010,研发部,47.46,1.99,12.89,211.76,1832.92,正常运行
2024-12-11 00:10:00,DEV-008,生产部,67.13,0.04,15.0,223.72,1689.86,正常运行
2023-11-11 23:40:00,DEV-090,研发部,92.98,2.03,1.06,204.12,1537.23,润滑系统异常
2024-05-23 21:52:00,DEV-100,质检部,46.9,1.61,12.61,201.23,1693.5,正常运行
2024-10-27 22:27:00,DEV-072,维修部,92.33,3.07,11.23,225.45,2450.15,散热系统故障
2024-11-01 09:19:00,DEV-048,质检部,63.8,0.51,11.89,222.86,1821.09,正常运行
2022-10-02 00:01:00,DEV-065,生产部,64.42,0.64,9.51,211.35,2001.15,正常运行
2024-12-12 15:51:00,DEV-062,维修部,50.62,1.2,9.6,182.2,2017.5,正常运行
2023-06-28 01:25:00,DEV-007,质检部,60.34,2.06,10.02,221.97,1553.04,正常运行
2022-12-13 22:41:00,DEV-058,生产部,67.63,2.61,8.54,218.07,2497.44,正常运行
2023-12-11 16:58:00,DEV-093,质检部,75.43,1.91,7.43,245.3,2334.79,正常运行
2023-12-19 00:01:00,DEV-051,生产部,69.55,0.65,10.79,178.44,1958.54,电力供应故障
2022-12-28 00:03:00,DEV-098,生产部,53.95,0.72,5.0,209.98,2038.68,正常运行
2023-06-24 22:47:00,DEV-066,质检部,61.94,2.37,5.0,206.02,1778.88,正常运行
2023-07-07 20:59:00,DEV-020,生产部,67.44,2.07,7.81,230.8,2201.67,正常运行
2024-05-23 13:56:00,DEV-029,质检部,73.06,0.77,7.87,207.26,1856.82,正常运行
2024-05-17 04:38:00,DEV-035,维修部,87.04,2.76,3.87,190.06,2089.91,润滑系统异常
2022-11-11 06:02:00,DEV-088,维修部,70.77,0.68,6.87,233.03,1608.86,正常运行
2024-11-11 01:15:00,DEV-045,质检部,80.0,2.18,5.0,209.36,2163.22,正常运行
2022-03-28 20:40:00,DEV-028,研发部,42.05,0.05,12.37,213.16,2092.41,正常运行
2023-11-26 05:30:00,DEV-045,生产部,67.65,1.07,7.52,223.23,1507.85,正常运行
2024-09-06 17:10:00,DEV-096,研发部,58.92,1.62,10.08,222.82,1681.26,正常运行
2024-01-04 15:08:00,DEV-061,研发部,93.28,1.56,3.96,235.29,2149.91,润滑系统异常
2023-06-25 18:46:00,DEV-065,维修部,69.24,0.9,13.29,212.15,1816.94,正常运行
2023-11-25 00:51:00,DEV-090,研发部,75.47,2.57,7.2,209.0,1928.53,正常运行
2024-04-05 23:52:00,DEV-019,生产部,92.34,1.02,3.91,227.58,1611.2,润滑系统异常
2022-08-13 00:02:00,DEV-081,研发部,80.0,2.64,9.31,230.71,2229.09,正常运行
2022-10-03 14:18:00,DEV-019,质检部,58.5,0.72,6.92,203.65,2018.3,正常运行
2023-06-11 08:18:00,DEV-029,生产部,66.42,1.09,10.72,218.86,2175.1,正常运行
2022-12-26 14:20:00,DEV-072,质检部,63.56,1.19,9.7,223.29,1828.01,正常运行
2022-06-26 10:35:00,DEV-077,质检部,53.91,0.77,14.15,244.9,1561.15,正常运行
2024-06-16 18:15:00,DEV-018,维修部,59.99,1.77,8.27,209.79,1963.53,正常运行
2024-01-18 17:57:00,DEV-077,生产部,56.39,1.32,9.86,169.67,1869.53,电力供应故障
2023-02-09 11:54:00,DEV-096,维修部,44.21,1.82,8.53,196.81,2230.59,正常运行
2024-09-19 15:28:00,DEV-048,质检部,53.95,2.14,11.72,212.47,2006.46,正常运行
2022-09-19 08:27:00,DEV-033,生产部,66.66,2.98,14.37,190.64,2890.37,传动系统异常
2022-01-28 21:37:00,DEV-032,研发部,61.72,0.01,12.95,227.84,2118.79,正常运行
2024-12-19 18:42:00,DEV-027,生产部,62.14,0.9,5.21,208.46,2158.97,正常运行
2023-12-10 16:07:00,DEV-012,维修部,63.27,2.13,12.91,224.9,1722.14,正常运行
2022-01-13 00:45:00,DEV-093,质检部,99.95,4.34,12.9,197.73,2141.62,散热系统故障
2024-07-01 23:25:00,DEV-039,质检部,59.0,2.08,11.01,184.89,2161.87,电力供应故障
2023-07-24 05:28:00,DEV-036,质检部,55.26,2.3,10.61,200.9,2005.46,正常运行
2022-05-03 07:28:00,DEV-064,维修部,44.87,1.65,11.77,217.65,2280.71,正常运行
2024-12-14 22:42:00,DEV-047,质检部,87.7,1.4,3.77,201.96,1717.55,润滑系统异常
2023-03-29 10:27:00,DEV-067,研发部,70.6,2.68,9.19,219.19,2626.42,传动系统异常
2024-11-15 09:49:00,DEV-092,研发部,57.16,1.18,9.83,206.47,1933.39,正常运行
2023-05-05 02:56:00,DEV-037,维修部,60.7,1.46,8.6,204.49,2002.5,正常运行
2023-09-18 10:09:00,DEV-072,维修部,65.29,1.82,11.89,242.52,1889.72,正常运行
2022-08-05 09:06:00,DEV-045,质检部,58.64,2.35,14.54,242.22,1547.1,正常运行
2022-06-09 00:09:00,DEV-017,质检部,52.53,2.47,8.21,221.0,2074.97,正常运行
2022-05-06 13:11:00,DEV-015,质检部,60.42,1.68,11.26,195.95,1742.98,正常运行
2024-06-29 02:01:00,DEV-093,生产部,67.63,2.52,13.27,240.3,1909.06,正常运行
2023-07-13 12:54:00,DEV-036,研发部,65.51,1.05,11.58,217.84,2159.24,正常运行
2022-08-08 12:01:00,DEV-030,研发部,71.24,1.22,6.86,229.42,2051.68,正常运行
2022-01-23 09:53:00,DEV-049,质检部,50.73,1.45,5.0,204.63,1949.49,正常运行
2024-04-27 22:37:00,DEV-081,研发部,58.66,1.83,11.67,217.99,2080.69,正常运行
2022-04-09 01:54:00,DEV-014,生产部,55.07,3.66,11.89,196.66,2800.83,传动系统异常
2024-07-26 10:00:00,DEV-077,生产部,69.84,2.76,14.92,214.03,2855.52,传动系统异常
2022-11-26 15:29:00,DEV-087,质检部,60.46,1.31,6.4,226.72,2108.89,正常运行
2023-04-03 02:44:00,DEV-057,质检部,63.35,1.75,11.41,196.97,2151.36,正常运行
2022-05-17 01:43:00,DEV-093,生产部,61.55,1.88,9.48,217.46,2029.92,正常运行
2024-01-21 07:35:00,DEV-095,维修部,59.63,1.34,7.31,209.9,1994.67,正常运行
2024-12-16 18:11:00,DEV-036,生产部,64.19,1.24,9.77,217.79,1937.93,正常运行
2024-02-17 14:34:00,DEV-013,维修部,44.56,1.61,8.22,223.52,1756.73,正常运行
2022-02-07 06:55:00,DEV-038,维修部,45.91,1.87,13.72,194.26,1917.91,正常运行
2024-11-03 07:47:00,DEV-012,质检部,61.57,2.04,8.57,204.15,1821.64,正常运行
2024-07-30 01:19:00,DEV-015,质检部,53.33,1.53,11.08,246.71,1892.52,正常运行
2023-12-22 11:09:00,DEV-098,质检部,61.19,0.92,8.68,224.36,2039.78,正常运行
2022-08-07 06:39:00,DEV-054,研发部,65.63,0.44,9.72,216.31,1765.35,正常运行
2022-11-01 21:15:00,DEV-084,质检部,66.8,2.47,5.0,220.54,1855.02,正常运行
2022-04-12 00:21:00,DEV-037,研发部,65.39,3.0,6.64,184.99,2249.89,正常运行
2023-06-03 01:59:00,DEV-097,生产部,51.06,1.87,8.45,246.35,2309.28,正常运行
2022-05-15 10:10:00,DEV-020,生产部,41.96,0.86,12.17,230.2,2191.52,正常运行
2023-11-21 00:26:00,DEV-071,生产部,61.74,1.36,10.39,212.67,1610.42,正常运行
2024-01-27 00:51:00,DEV-100,质检部,61.18,2.4,12.29,236.6,2270.68,正常运行
2023-05-22 13:59:00,DEV-057,研发部,60.74,1.64,9.64,234.86,2114.52,正常运行
2023-02-16 13:53:00,DEV-033,维修部,96.93,1.07,3.0,222.49,2158.65,润滑系统异常
2024-05-10 14:19:00,DEV-077,研发部,51.6,0.95,10.21,161.25,1832.58,电力供应故障
2022-04-13 13:27:00,DEV-029,生产部,44.82,2.03,12.91,188.16,2033.38,正常运行
2023-06-10 22:13:00,DEV-093,质检部,47.74,1.53,10.53,220.53,2159.94,正常运行
2023-04-08 17:12:00,DEV-074,生产部,64.26,1.99,9.0,224.87,2095.99,正常运行
2024-12-09 22:46:00,DEV-050,维修部,60.34,1.83,11.59,206.97,1766.49,正常运行
2024-07-03 04:57:00,DEV-100,维修部,70.27,2.91,7.83,211.38,2650.05,传动系统异常
2022-04-24 09:05:00,DEV-044,维修部,96.04,2.35,3.9,190.72,2025.53,润滑系统异常
2023-01-31 14:30:00,DEV-038,质检部,77.48,1.97,11.86,191.33,2018.6,正常运行
2023-12-26 15:07:00,DEV-099,研发部,62.45,2.76,5.43,216.74,1831.2,正常运行
2024-03-01 11:42:00,DEV-084,生产部,48.07,2.28,9.64,181.98,1812.97,电力供应故障
2022-12-31 00:35:00,DEV-090,研发部,44.12,0.8,14.48,191.84,1678.71,正常运行
2023-07-30 18:48:00,DEV-007,维修部,56.41,1.29,8.18,247.94,2080.09,正常运行
2023-04-10 05:21:00,DEV-031,生产部,56.72,2.37,5.0,234.43,2164.2,正常运行
2024-01-07 00:50:00,DEV-087,研发部,65.75,2.77,10.06,202.17,1990.02,正常运行
2023-12-08 02:15:00,DEV-037,研发部,74.64,2.55,8.53,240.82,2188.84,正常运行
2023-01-01 18:41:00,DEV-047,研发部,60.29,1.67,12.06,223.37,2195.88,正常运行
2022-11-14 12:08:00,DEV-043,维修部,52.4,0.93,10.39,204.05,2084.25,正常运行
2023-01-20 10:18:00,DEV-094,研发部,90.29,4.09,12.7,229.21,1991.83,散热系统故障
2022-01-19 16:42:00,DEV-100,生产部,60.05,1.38,9.14,222.28,1949.15,正常运行
2022-05-01 09:17:00,DEV-099,维修部,50.47,0.64,7.32,205.4,1807.26,正常运行
2023-05-13 01:24:00,DEV-091,维修部,35.0,1.76,9.28,189.69,2118.63,正常运行
2024-08-25 03:09:00,DEV-013,维修部,55.2,1.34,10.27,213.91,2114.24,正常运行
2024-11-01 16:09:00,DEV-014,生产部,65.47,0.81,11.7,224.52,1800.16,正常运行
2022-12-07 03:31:00,DEV-075,维修部,88.98,3.34,7.98,221.98,1853.23,散热系统故障
2024-10-26 17:33:00,DEV-003,研发部,73.13,2.01,6.44,227.83,1914.1,正常运行
2023-07-13 07:50:00,DEV-072,维修部,96.53,2.73,2.09,216.28,1582.18,润滑系统异常
2022-12-29 16:20:00,DEV-035,维修部,65.68,2.37,11.0,182.61,1900.17,正常运行
2024-01-26 20:17:00,DEV-097,研发部,43.83,1.78,8.11,208.99,1710.7,正常运行
2023-04-28 01:26:00,DEV-085,质检部,50.76,1.25,13.8,172.02,1889.52,电力供应故障
2022-07-07 15:37:00,DEV-082,维修部,55.0,1.39,10.75,227.08,1948.03,正常运行
2023-01-15 04:48:00,DEV-026,质检部,103.1,4.23,11.81,220.49,2205.88,散热系统故障
2022-07-24 07:43:00,DEV-094,生产部,100.27,3.86,12.61,196.38,2104.93,散热系统故障
2024-01-09 17:39:00,DEV-082,维修部,54.53,2.11,7.35,230.47,1900.38,正常运行
2022-05-01 20:09:00,DEV-065,研发部,71.17,1.69,11.5,214.87,2039.02,正常运行
2024-06-24 02:58:00,DEV-038,研发部,63.8,1.35,10.2,226.68,1930.0,正常运行
2023-11-21 16:59:00,DEV-063,生产部,53.14,0.58,11.19,246.09,2010.93,正常运行
2022-09-01 11:52:00,DEV-061,维修部,89.37,3.68,12.82,231.2,2424.35,散热系统故障
2024-11-18 09:26:00,DEV-045,质检部,95.47,1.79,1.38,214.44,1865.34,润滑系统异常
2022-12-09 18:02:00,DEV-018,生产部,60.95,3.0,5.0,212.26,1864.7,正常运行
2022-06-22 01:13:00,DEV-075,维修部,67.43,1.42,10.78,228.05,1750.09,正常运行
2023-04-19 15:09:00,DEV-031,生产部,49.39,1.85,5.7,207.44,1578.62,正常运行
2024-12-18 09:24:00,DEV-069,研发部,53.61,3.01,14.78,211.87,2788.74,传动系统异常
2023-02-25 12:32:00,DEV-003,研发部,65.92,0.61,9.2,237.22,2126.25,正常运行
2022-05-29 01:39:00,DEV-054,维修部,37.49,2.44,9.28,206.82,2067.19,正常运行
2023-01-27 09:12:00,DEV-088,生产部,54.13,0.94,5.0,229.76,2074.96,正常运行
2024-05-13 17:12:00,DEV-052,维修部,86.61,3.91,12.88,236.09,1808.88,散热系统故障
2024-07-18 18:19:00,DEV-008,质检部,66.31,1.05,12.98,227.92,1846.31,正常运行
2024-11-01 23:39:00,DEV-079,研发部,70.3,2.2,11.14,222.56,1861.26,正常运行
2023-12-31 07:18:00,DEV-016,维修部,80.0,1.59,9.68,217.23,1912.08,正常运行
2023-06-09 08:11:00,DEV-064,生产部,73.28,1.61,9.65,202.93,1682.92,正常运行
2023-09-19 07:53:00,DEV-006,质检部,56.93,1.48,11.15,206.3,1943.56,正常运行
2023-10-17 02:14:00,DEV-048,维修部,58.28,2.38,12.58,216.77,2343.6,正常运行
2023-06-12 20:44:00,DEV-026,研发部,66.44,1.57,5.0,207.09,2134.48,正常运行
2024-04-11 15:06:00,DEV-020,维修部,59.25,1.8,12.55,239.2,1947.14,正常运行
2022-08-30 05:36:00,DEV-074,研发部,68.23,0.45,10.47,234.65,1585.57,正常运行
2023-03-03 21:25:00,DEV-059,质检部,43.17,0.68,9.16,205.53,2101.19,正常运行
2024-02-25 16:37:00,DEV-002,质检部,48.61,2.44,8.25,203.71,2005.96,正常运行
2022-06-14 22:26:00,DEV-078,维修部,59.85,0.46,8.03,208.51,1981.12,正常运行
2024-04-28 21:38:00,DEV-009,质检部,72.22,1.78,11.57,220.2,1924.89,正常运行
2024-10-04 16:40:00,DEV-081,质检部,92.66,1.34,2.92,195.78,2011.69,润滑系统异常
2022-02-01 22:52:00,DEV-059,研发部,42.33,1.04,11.18,171.03,1933.16,电力供应故障
2022-03-04 14:25:00,DEV-041,维修部,58.76,0.65,12.4,222.27,1651.72,正常运行
2023-01-31 10:17:00,DEV-004,生产部,54.86,2.17,11.84,174.66,2111.63,电力供应故障
2023-04-11 11:14:00,DEV-014,生产部,66.92,2.53,12.41,233.95,2007.95,正常运行
2023-10-30 17:25:00,DEV-050,生产部,50.08,1.81,8.37,231.19,2100.05,正常运行
2023-01-26 08:20:00,DEV-049,维修部,56.46,1.21,15.0,233.53,1923.75,正常运行
2024-11-19 17:55:00,DEV-030,研发部,59.11,1.5,13.17,211.92,2230.93,正常运行
2023-08-01 19:37:00,DEV-045,生产部,71.85,2.1,11.34,183.88,1688.0,电力供应故障
2022-11-13 02:58:00,DEV-080,研发部,46.15,0.61,12.76,228.29,2020.35,正常运行
2023-06-26 01:07:00,DEV-098,生产部,50.79,2.71,5.29,238.48,2007.78,正常运行
2022-09-30 14:35:00,DEV-037,研发部,62.24,0.0,6.65,243.09,1814.36,正常运行
2022-09-30 05:18:00,DEV-022,质检部,55.31,0.51,6.99,221.8,1919.77,正常运行
2023-05-24 01:18:00,DEV-100,生产部,78.23,1.31,5.62,210.27,2227.56,正常运行
2024-06-11 06:15:00,DEV-048,维修部,71.74,0.7,11.56,232.95,2034.29,正常运行
2023-07-25 06:48:00,DEV-023,生产部,60.6,1.89,9.87,233.6,1709.63,正常运行
2023-11-19 12:08:00,DEV-085,研发部,41.49,2.25,11.03,203.33,2160.49,正常运行
2023-06-02 23:01:00,DEV-067,研发部,40.34,1.85,13.7,175.72,1739.35,电力供应故障
2024-06-19 22:03:00,DEV-041,质检部,55.18,1.91,12.27,209.12,2160.15,正常运行
2023-06-11 12:41:00,DEV-092,质检部,51.17,0.83,10.27,226.6,2218.67,正常运行
2024-07-14 22:15:00,DEV-025,质检部,54.33,1.41,7.31,232.63,1926.16,正常运行
2024-03-25 03:44:00,DEV-071,生产部,67.21,1.46,15.0,213.91,2052.11,正常运行
2022-05-01 18:05:00,DEV-075,生产部,49.03,1.2,15.33,169.79,2074.89,电力供应故障
2022-03-11 15:23:00,DEV-044,质检部,47.15,1.17,5.0,229.57,1736.23,正常运行
2022-02-18 08:16:00,DEV-007,质检部,78.13,1.23,10.84,212.36,1830.73,正常运行
2023-04-01 07:32:00,DEV-059,维修部,71.0,1.49,10.02,245.93,1784.79,正常运行
2022-03-07 12:57:00,DEV-024,研发部,66.23,0.43,8.68,241.98,2106.49,正常运行
2023-01-30 03:25:00,DEV-055,质检部,68.3,1.21,8.57,177.31,1737.53,电力供应故障
2022-05-11 20:11:00,DEV-019,研发部,58.28,1.34,9.67,190.49,2040.64,正常运行
2024-08-03 23:01:00,DEV-097,质检部,43.66,1.67,5.96,247.72,2238.11,正常运行
2022-05-22 01:28:00,DEV-014,维修部,73.64,0.35,5.0,187.26,2223.21,正常运行
2022-05-30 23:08:00,DEV-017,研发部,44.82,0.92,5.44,220.35,1778.81,正常运行
2023-10-05 16:46:00,DEV-063,研发部,99.88,3.1,7.34,231.07,2034.36,散热系统故障
2023-10-04 11:32:00,DEV-037,研发部,39.02,1.78,5.9,213.16,1865.28,正常运行
2024-04-07 03:59:00,DEV-064,生产部,46.59,2.33,7.89,216.77,2055.33,正常运行
2022-12-17 08:20:00,DEV-080,生产部,65.7,2.02,10.41,161.69,1526.33,电力供应故障
2022-02-14 21:20:00,DEV-053,质检部,71.21,2.02,9.9,221.86,2053.91,正常运行
2023-04-05 16:56:00,DEV-075,维修部,57.85,1.07,13.72,211.09,2016.48,正常运行
2022-11-14 21:38:00,DEV-038,生产部,50.73,2.53,8.1,236.93,1953.28,正常运行
2023-04-27 23:59:00,DEV-069,维修部,54.49,3.0,11.24,234.85,2118.42,正常运行
2023-03-16 23:14:00,DEV-021,维修部,44.61,2.03,13.25,225.2,1862.98,正常运行
2024-12-27 20:32:00,DEV-046,生产部,58.48,3.03,7.19,229.62,2732.88,传动系统异常
2023-08-02 14:42:00,DEV-096,研发部,95.85,3.99,8.23,206.09,2034.82,散热系统故障
2022-02-19 18:59:00,DEV-035,质检部,63.29,3.0,10.24,216.5,1981.88,正常运行
2022-09-19 03:50:00,DEV-098,生产部,57.43,0.0,11.0,214.35,2063.21,正常运行
2023-08-13 19:01:00,DEV-041,研发部,51.75,0.67,6.86,216.46,1810.57,正常运行
2024-09-18 19:53:00,DEV-034,生产部,53.57,2.27,11.36,229.09,1875.21,正常运行
2024-04-01 05:48:00,DEV-042,研发部,47.06,3.0,9.55,223.0,1986.6,正常运行
2023-04-16 03:48:00,DEV-098,生产部,61.39,1.05,11.94,203.79,2015.21,正常运行
2024-06-18 10:40:00,DEV-100,研发部,64.83,1.99,9.57,220.5,2217.88,正常运行
2022-01-31 11:47:00,DEV-053,生产部,46.05,0.3,12.18,230.41,2316.9,正常运行
2024-03-21 11:38:00,DEV-046,研发部,57.65,1.84,15.19,176.31,1838.56,电力供应故障
2022-09-01 10:53:00,DEV-090,生产部,59.29,0.33,10.58,221.42,2072.04,正常运行
2023-03-26 12:32:00,DEV-042,维修部,73.92,0.0,7.99,232.98,2221.58,正常运行
2024-09-15 12:51:00,DEV-022,质检部,91.25,2.66,2.4,204.78,2042.4,润滑系统异常
2024-09-08 16:58:00,DEV-086,研发部,58.26,0.96,7.98,241.51,2190.31,正常运行
2023-01-11 05:05:00,DEV-020,生产部,61.18,2.16,11.21,212.88,1583.59,正常运行
2024-07-09 01:11:00,DEV-008,生产部,66.33,2.74,15.0,210.81,1922.46,正常运行
2024-10-03 09:56:00,DEV-081,维修部,91.25,2.58,2.27,203.47,2103.42,润滑系统异常
2023-05-17 15:35:00,DEV-084,生产部,76.25,2.54,15.0,232.36,2221.67,正常运行
2024-12-07 21:55:00,DEV-097,生产部,63.46,1.41,15.59,164.48,1972.5,电力供应故障
2024-08-19 18:57:00,DEV-015,维修部,80.0,0.83,6.72,215.35,2125.96,正常运行
2023-07-25 19:28:00,DEV-020,研发部,50.43,3.79,12.23,216.56,2892.24,传动系统异常
2023-07-10 17:57:00,DEV-063,生产部,59.38,1.6,10.94,218.6,2001.85,正常运行
2022-09-17 00:49:00,DEV-061,生产部,42.91,1.38,9.89,203.04,1934.18,正常运行
2022-10-30 04:33:00,DEV-049,研发部,45.18,1.33,6.72,216.64,1836.33,正常运行
2022-06-22 10:08:00,DEV-077,维修部,45.15,0.96,11.55,206.71,2272.92,正常运行
2022-07-12 19:48:00,DEV-034,生产部,50.11,1.52,9.14,232.27,2029.1,正常运行
2022-02-07 13:46:00,DEV-044,研发部,68.83,3.0,12.77,191.67,1896.14,正常运行
2023-02-05 05:34:00,DEV-082,维修部,51.29,2.82,11.41,209.95,2930.22,传动系统异常
2024-06-18 14:14:00,DEV-060,研发部,64.54,1.3,11.17,226.65,1971.07,正常运行
2023-10-11 16:52:00,DEV-011,质检部,65.94,1.27,8.91,227.68,2042.39,正常运行
2022-07-01 04:23:00,DEV-090,维修部,86.44,2.88,2.94,195.05,2180.2,润滑系统异常
2022-11-28 15:58:00,DEV-030,研发部,52.56,1.93,12.62,184.05,1769.7,电力供应故障
2022-11-30 02:50:00,DEV-037,研发部,87.82,3.92,7.79,221.96,2480.74,散热系统故障
2023-03-02 13:30:00,DEV-003,质检部,60.0,1.54,9.03,228.23,2210.01,正常运行
2024-06-19 05:17:00,DEV-034,质检部,89.38,1.88,1.31,203.03,1533.83,润滑系统异常
2024-01-29 03:05:00,DEV-018,生产部,77.17,2.79,12.89,232.94,1585.62,正常运行
2023-11-11 20:43:00,DEV-074,研发部,76.05,0.78,8.29,196.36,1933.11,正常运行
2023-01-14 15:38:00,DEV-022,质检部,98.01,3.75,12.38,193.06,2422.23,散热系统故障
2023-12-22 12:28:00,DEV-059,生产部,53.3,0.59,13.71,183.24,2002.02,电力供应故障
2024-02-08 22:39:00,DEV-070,质检部,69.96,1.63,15.0,250.0,2307.67,正常运行
2024-11-02 01:23:00,DEV-057,维修部,52.27,1.28,10.46,218.0,2187.82,正常运行
2023-05-15 16:06:00,DEV-018,生产部,60.6,0.23,10.24,235.91,2047.5,正常运行
2024-09-21 15:13:00,DEV-014,质检部,65.56,1.03,5.0,213.57,2205.89,正常运行
2024-02-11 02:24:00,DEV-007,维修部,44.93,1.62,8.19,229.44,1822.93,正常运行
2023-08-13 08:38:00,DEV-059,维修部,73.33,0.84,7.84,209.28,2011.92,正常运行
2024-03-22 20:06:00,DEV-072,生产部,46.22,1.6,12.7,175.89,1788.05,电力供应故障
2022-01-31 22:26:00,DEV-058,质检部,55.27,1.8,9.09,236.05,2047.23,正常运行
2024-04-18 05:31:00,DEV-031,研发部,62.13,1.93,7.25,231.89,2058.85,正常运行
2022-02-28 00:27:00,DEV-074,质检部,63.22,1.63,7.01,217.28,1564.59,正常运行
2022-09-27 03:35:00,DEV-092,质检部,65.09,1.34,15.0,211.16,2046.84,正常运行
2023-01-30 00:24:00,DEV-069,质检部,60.35,1.3,12.82,207.32,1743.3,正常运行
2023-12-18 11:17:00,DEV-013,研发部,45.24,0.0,6.97,241.04,1931.13,正常运行
2023-12-18 16:53:00,DEV-091,质检部,64.09,1.25,7.48,206.7,2106.96,正常运行
2024-03-14 00:07:00,DEV-021,维修部,56.88,2.07,10.49,195.47,1816.28,正常运行
2024-09-24 16:53:00,DEV-072,研发部,67.43,1.89,15.26,182.15,2051.83,电力供应故障
2022-04-21 06:53:00,DEV-045,研发部,80.0,0.54,9.51,233.27,2220.19,正常运行
2023-10-18 10:46:00,DEV-068,质检部,96.79,2.71,3.4,201.75,1891.16,润滑系统异常
2024-04-20 11:32:00,DEV-093,质检部,53.94,3.53,9.53,235.0,2878.16,传动系统异常
2024-04-03 08:37:00,DEV-039,研发部,97.15,3.92,12.31,237.45,2063.7,散热系统故障
2023-12-23 14:58:00,DEV-023,研发部,89.98,4.3,8.0,194.22,2374.25,散热系统故障
2024-01-27 08:04:00,DEV-063,生产部,98.59,3.13,10.68,203.46,2448.09,散热系统故障
2024-11-17 00:16:00,DEV-066,生产部,52.76,2.04,15.0,219.89,2040.39,正常运行
2024-11-15 06:14:00,DEV-093,质检部,68.2,0.64,9.99,180.48,2062.13,电力供应故障
2024-01-28 17:16:00,DEV-010,生产部,67.01,1.65,11.29,240.48,2172.91,正常运行
2024-11-06 17:13:00,DEV-083,生产部,66.67,2.54,8.59,249.62,1930.46,正常运行
2023-01-08 10:32:00,DEV-085,生产部,50.89,1.52,8.47,163.84,2163.36,电力供应故障
2023-11-30 14:17:00,DEV-034,维修部,78.02,3.11,11.86,220.13,2810.08,传动系统异常
2023-06-25 03:09:00,DEV-033,研发部,87.18,3.03,9.99,228.79,2019.73,散热系统故障
2023-07-04 14:37:00,DEV-083,生产部,54.22,1.82,5.42,229.02,1772.19,正常运行
2023-05-05 16:53:00,DEV-081,生产部,66.63,0.92,11.76,214.06,1909.38,正常运行
2022-09-30 02:15:00,DEV-069,维修部,42.4,1.56,5.0,226.87,1804.06,正常运行
2024-11-09 21:13:00,DEV-017,研发部,60.2,0.77,8.75,243.89,2065.72,正常运行
2024-10-20 21:04:00,DEV-051,维修部,47.09,2.24,12.21,209.41,2071.93,正常运行
2023-01-22 00:50:00,DEV-006,生产部,65.38,0.93,12.92,171.19,1611.06,电力供应故障
2024-11-18 09:28:00,DEV-091,生产部,70.65,1.29,13.81,227.37,1755.36,正常运行
2024-04-12 02:02:00,DEV-031,质检部,70.62,2.63,10.66,234.52,1856.43,正常运行
2024-12-03 06:11:00,DEV-058,质检部,47.51,2.4,10.73,210.7,2058.75,正常运行
2024-09-18 12:36:00,DEV-039,研发部,59.36,1.14,13.05,222.81,2010.49,正常运行
2023-11-22 15:07:00,DEV-084,生产部,55.51,1.92,10.11,205.43,2126.99,正常运行
2023-11-07 21:20:00,DEV-009,生产部,53.36,0.65,5.0,223.01,2121.78,正常运行
2023-03-17 22:36:00,DEV-033,生产部,68.31,2.14,5.73,248.67,1871.77,正常运行
2022-03-15 04:22:00,DEV-067,生产部,41.98,0.96,5.0,219.61,1974.48,正常运行
2024-06-08 07:39:00,DEV-017,维修部,95.59,4.09,12.32,194.46,2204.66,散热系统故障
2022-09-24 12:52:00,DEV-045,生产部,47.4,1.01,8.87,215.23,2256.33,正常运行
2024-02-16 10:04:00,DEV-072,研发部,56.55,1.16,15.0,213.4,1838.35,正常运行
2024-01-09 12:08:00,DEV-030,生产部,67.43,3.81,12.18,204.08,2829.77,传动系统异常
2023-09-24 00:23:00,DEV-045,质检部,63.19,2.82,12.49,202.32,1970.9,正常运行
2022-04-23 05:27:00,DEV-091,质检部,46.42,1.43,12.9,209.15,2061.91,正常运行
2023-07-22 00:33:00,DEV-050,质检部,59.22,3.0,10.31,228.97,1804.89,正常运行
2023-04-24 11:00:00,DEV-099,质检部,70.82,0.49,6.28,234.41,1724.95,正常运行
